claim,label_text,labels
americans prosperity georgia chapter says electricity rates are 40 percent higher in states that have required utility companies to use a certain amount of renewable energy such as solar power.,TRUE,0
americans prosperity georgia chapter says georgias civil forfeiture laws are among the worst in the country and the very worst in the south.,TRUE,0
americans prosperity georgia chapter says obamacare will mean 2.1 million fewer jobs by 2021.,TRUE,0
"americans prosperity new jersey says state senate president stephen sweeney gave us the nations highest income tax rates, driving out jobs.",FALSE,1
americans prosperity north carolina chapter says there are 500 failing schools in north carolina,TRUE,0
"americans prosperity says ""a government panel that didn't include cancer specialists says women shouldn't receive mammograms until age 50...if government takes over health care, recommendations like these could become the law for all kinds of diseases.""",FALSE,1
"americans prosperity says (president barack obama gave) half a billion in taxpayer money to help his friends at solyndra, a business the white house knew was on the path to bankruptcy.",TRUE,0
"americans prosperity says 300,000 floridians have lost their health insurance as a result of obamacare.",FALSE,1
"americans prosperity says alaska sen. mark begich is on record supporting a carbon tax, even pushing harry reid to make it a priority.",TRUE,0
americans prosperity says democratic u.s. senate candidate russ feingold voted over 250 times to raise taxes.,FALSE,1
americans prosperity says gov. maggie hassans budget proposal raises taxes on small businesses and increases taxes and fees by $100 million.,TRUE,0
americans prosperity says health care premiums up 90 percent in new hampshire.,FALSE,1
americans prosperity says health insurance premiums will rise under obamacare.,TRUE,0
americans prosperity says kay hagan supports waivers for friends of obama and special treatment for congress and their staffs.,FALSE,1
americans prosperity says millions of americans are paying more and getting less under obamacare.,FALSE,1
americans prosperity says montana democratic sen. jon tester is the largest recipient of lobbyist money.,TRUE,0
americans prosperity says new mandates are already reducing full-time employment.,TRUE,0
"americans prosperity says patrick murphy voted for obamacare in 2010, yet he reversed himself and voted to delay the employer mandate and the individual mandate.",TRUE,0
"americans prosperity says president obama said of the national debt, if i dont have this done in three years, then theres going to be a one-term proposition.",FALSE,1
"americans prosperity says the stimulus bill sent tax credits overseas, such as $1.2 billion to a solar company thats building a plant in mexico.",FALSE,1
"americans prosperity says the stimulus bill sent tax credits overseas, such as half a billion to an electric car company that created hundreds of jobs in finland.",FALSE,1
"americans prosperity says the stimulus bill sent tax credits overseas, such as tens of millions of dollars to build traffic lights in china.",TRUE,0
"americans prosperity says under the administration of gov. scott walker, northern wisconsins mining economy is moving forward and more people are getting good, high-paying jobs.",TRUE,0
americans responsible solutions says georgia lawmakers are now considering passing the most extreme gun bill in america.,TRUE,0
americans responsible solutions says kelly ayotte stands with the washington gun lobby. they fund her campaigns.,TRUE,0
americans responsible solutions says most people in new hampshire want to raise the minimum wage. (state rep. marilinda) garcia opposes it.,TRUE,0
americans responsible solutions says republican house candidatemarilinda garcia even opposes closing the loophole that allows dangerous criminals to get a gun without a background check.,TRUE,0
"americans safe access says judging by a recent vote, rep. debbie wasserman schultz thinks its okay for medical marijuana patients to go to federal prison.",TRUE,0
americans strong defense says chuck hagel has called for an end to our nuclear program.,TRUE,0
americans tax reform says it is a commitment voters take very seriously: the only incumbent in ohio to break his pledge and vote for ted stricklands income tax hike was defeated soundly on tuesday.,TRUE,0
americans tax reform says obama has proposed 442 tax hikes since taking office.,TRUE,0
americans tax reform says obama sent $450 million to china to build a wind farm in texas.,FALSE,1
americans tax reform says recommendations for a major tax overhaul for georgia are an overall tax hike.,TRUE,0
"americans tax reform says since president obama took office, over 88,000 ohio workers have lost their jobs.",TRUE,0
"americans tax reform says the obama administrations green stimulus program funneled close to $2 billion dollars to overseas firms, creating thousands of jobs in china.",TRUE,0
"americans tax reform says u.s. olympic medal winners will owe up to $9,000 to the irs.",TRUE,0
"americans united change says ""a new poll shows 62 percent support the president's plan to reform health care. that means ... letting you choose between keeping the private insurance you have and a public health insurance plan.""",FALSE,1
"americans united change says ""congresswoman bachmann actually said we should be 'weaned' off our social security and medicare. she wants to privatize social security and replace medicare with some kind of voucher system.""",TRUE,0
americans united change says baseball and insurance are the only industries exempt from antitrust laws.,FALSE,1
